city,timestamp,temperature,season
New York,2010-03-13,8.303055877835662,spring
New York,2010-03-14,-0.47622915298657276,spring
New York,2010-03-15,-4.603353668911506,spring
New York,2010-03-16,10.699287423620767,spring
New York,2010-03-17,10.996282440756815,spring
New York,2010-03-18,7.19440308061755,spring
New York,2010-03-19,16.19815440401338,spring
New York,2010-03-20,11.94555386450446,spring
New York,2010-03-21,19.52779519091999,spring
New York,2010-03-22,7.542623961135223,spring
New York,2010-03-23,12.873479469114159,spring
New York,2010-03-24,4.99640039585921,spring
New York,2010-03-25,3.2078096304704022,spring
New York,2010-03-26,6.794645962216167,spring
New York,2010-03-27,12.74816187253899,spring
New York,2010-03-28,3.866722103840491,spring
New York,2010-03-29,6.464869864223354,spring
New York,2010-03-30,14.529219535149672,spring
New York,2010-03-31,18.051882844353333,spring
New York,2010-04-01,13.570693673572853,spring
New York,2010-04-02,11.144604418417714,spring
New York,2010-04-03,8.229772584184705,spring
New York,2010-04-04,11.039147474819552,spring
New York,2010-04-05,10.363783332328557,spring
New York,2010-04-06,7.3178025579264485,spring
New York,2010-04-07,14.698712181869924,spring
New York,2010-04-08,18.978780085956032,spring
New York,2010-04-09,9.225733514732285,spring
New York,2010-04-10,12.927067054220032,spring
New York,2010-04-11,6.782044103486919,spring
New York,2010-04-12,10.58645910244193,spring
New York,2010-04-13,13.549249148072219,spring
New York,2010-04-14,10.868960314141042,spring
New York,2010-04-15,10.798520050140205,spring
New York,2010-04-16,9.11245333180635,spring
New York,2010-04-17,6.05232711017751,spring
New York,2010-04-18,7.453848997698191,spring
New York,2010-04-19,12.635081360129155,spring
New York,2010-04-20,2.7191691390824264,spring
New York,2010-04-21,11.164242675385148,spring
New York,2010-04-22,11.686470602876012,spring
New York,2010-04-23,5.9091829094077175,spring
New York,2010-04-24,13.401215308567203,spring
New York,2010-04-25,13.919673354372355,spring
New York,2010-04-26,8.127269881298101,spring
New York,2010-04-27,9.345562005081408,spring
New York,2010-04-28,2.8335685057988877,spring
New York,2010-04-29,5.015422519836515,spring
New York,2010-04-30,12.86323006067952,spring
New York,2010-05-01,25.766885930219956,spring
New York,2010-05-02,8.241387710422046,spring
New York,2010-05-03,11.637044029663139,spring
New York,2010-05-04,14.160678151653858,spring
New York,2010-05-05,13.85897905297317,spring
New York,2010-05-06,13.28783065881667,spring
New York,2010-05-07,11.364122373223285,spring
New York,2010-05-08,-0.7047655804276065,spring
New York,2010-05-09,7.542556915347452,spring
New York,2010-05-10,10.006099142984766,spring
New York,2010-05-11,9.082466722283353,spring
New York,2010-05-12,12.726127774006894,spring
New York,2010-05-13,5.724157815310906,spring
New York,2010-05-14,13.174878266761324,spring
New York,2010-05-15,10.960353803986774,spring
New York,2010-05-16,9.636379266624333,spring
New York,2010-05-17,17.37534939381476,spring
New York,2010-05-18,-2.1151327927905843,spring
New York,2010-05-19,11.958145098442856,spring
New York,2010-05-20,12.777500240612188,spring
New York,2010-05-21,14.638941617337842,spring
New York,2010-05-22,9.708701559520465,spring
New York,2010-05-23,8.609268684337927,spring
New York,2010-05-24,16.300916772041365,spring
New York,2010-05-25,7.2961173508053285,spring
New York,2010-05-26,20.604511721938444,spring
New York,2010-05-27,12.14945472350753,spring
New York,2010-05-28,12.670651174571026,spring
New York,2010-05-29,16.075929910170643,spring
New York,2010-05-30,6.18246916250872,spring
New York,2010-05-31,6.181055224373512,spring
New York,2010-06-01,20.929617615413473,summer
New York,2010-06-02,21.60939060575977,summer
New York,2010-06-03,23.472660763416034,summer
New York,2010-06-04,19.46654539864738,summer
New York,2010-06-05,20.62071610172391,summer
New York,2010-06-06,29.10024203762841,summer
New York,2010-06-07,23.348305536020103,summer
New York,2010-06-08,22.21050385908841,summer
New York,2010-06-09,24.816771272367514,summer
New York,2010-06-10,22.576925761678343,summer
New York,2010-06-11,20.308777395805304,summer
New York,2010-06-12,28.846245295951114,summer
New York,2010-06-13,22.312435619955753,summer
New York,2010-06-14,20.557931786858518,summer
New York,2010-06-15,22.656969315093022,summer
New York,2010-06-16,28.63492562159947,summer
New York,2010-06-17,21.72314166554973,summer
New York,2010-06-18,34.23067819451717,summer
New York,2010-06-19,25.853870054014536,summer
New York,2010-06-20,29.032277415738534,summer
New York,2010-06-21,25.100915340146354,summer
New York,2010-06-22,18.64303358635243,summer
New York,2010-06-23,21.144644042876276,summer
New York,2010-06-24,24.03810056718534,summer
New York,2010-06-25,21.27599520237936,summer
New York,2010-06-26,28.503935211842368,summer
New York,2010-06-27,23.106956677840074,summer
New York,2010-06-28,27.42657477410526,summer
New York,2010-06-29,29.069349667803774,summer
New York,2010-06-30,23.718691104730393,summer
New York,2010-07-01,22.051899510233557,summer
New York,2010-07-02,26.4676026424089,summer
New York,2010-07-03,21.317114158340548,summer
New York,2010-07-04,26.095763111765642,summer
New York,2010-07-05,29.531672729213685,summer
New York,2010-07-06,26.33196797959779,summer
New York,2010-07-07,29.832303280117554,summer
New York,2010-07-08,25.20775953176475,summer
New York,2010-07-09,26.44498271384233,summer
New York,2010-07-10,22.41610570650633,summer
New York,2010-07-11,33.120007291705406,summer
New York,2010-07-12,26.380198465483144,summer
New York,2010-07-13,19.466010899530147,summer
New York,2010-07-14,26.63808843188049,summer
New York,2010-07-15,31.779580663688535,summer
New York,2010-07-16,17.73482492974617,summer
New York,2010-07-17,31.662500601808514,summer
New York,2010-07-18,24.82499390912708,summer
New York,2010-07-19,17.61553753178278,summer
New York,2010-07-20,28.32856786221807,summer
New York,2010-07-21,25.353898069448412,summer
New York,2010-07-22,27.940813994372675,summer
New York,2010-07-23,31.43430931336134,summer
New York,2010-07-24,23.251919870120197,summer
New York,2010-07-25,32.309300780399894,summer
New York,2010-07-26,26.17685501110813,summer
New York,2010-07-27,22.57555849352023,summer
New York,2010-07-28,18.429452735643068,summer
New York,2010-07-29,28.945723148971286,summer
New York,2010-07-30,21.714218072062913,summer
New York,2010-07-31,21.738083880365892,summer
New York,2010-08-01,15.050419923575463,summer
New York,2010-08-02,24.321942942593747,summer
New York,2010-08-03,31.6018498965325,summer
New York,2010-08-04,25.906739465392338,summer
New York,2010-08-05,28.00192638982485,summer
New York,2010-08-06,12.43166547847286,summer
New York,2010-08-07,24.60655062240155,summer
New York,2010-08-08,20.93264350555479,summer
New York,2010-08-09,26.894972017402218,summer
New York,2010-08-10,27.94598926626729,summer
New York,2010-08-11,26.842047461638977,summer
New York,2010-08-12,35.05657849359519,summer
New York,2010-08-13,17.994705334826754,summer
New York,2010-08-14,23.88714045613974,summer
New York,2010-08-15,29.111565987757082,summer
New York,2010-08-16,23.628834837467156,summer
New York,2010-08-17,34.8257323312647,summer
New York,2010-08-18,22.82069742744645,summer
New York,2010-08-19,26.971607717971413,summer
New York,2010-08-20,20.994673466303276,summer
New York,2010-08-21,23.801494259695247,summer
New York,2010-08-22,30.026321841718655,summer
New York,2010-08-23,25.662081883947593,summer
New York,2010-08-24,19.522321213166734,summer
New York,2010-08-25,32.92737080139223,summer
New York,2010-08-26,20.140975989536635,summer
New York,2010-08-27,29.736920635183544,summer
New York,2010-08-28,22.741441258864555,summer
New York,2010-08-29,21.310460371935825,summer
New York,2010-08-30,21.4963471871527,summer
New York,2010-08-31,23.250799579147923,summer
New York,2010-09-01,14.063653031314043,autumn
New York,2010-09-02,8.579536513759935,autumn
New York,2010-09-03,22.357468606990093,autumn
New York,2010-09-04,16.06961985233628,autumn
New York,2010-09-05,10.650492439152854,autumn
New York,2010-09-06,23.54215191992683,autumn
New York,2010-09-07,18.407296463262735,autumn
New York,2010-09-08,13.826924939104728,autumn
New York,2010-09-09,23.552665549603482,autumn
New York,2010-09-10,10.285022803076139,autumn
New York,2010-09-11,15.981243075615428,autumn
New York,2010-09-12,23.816020586908902,autumn
New York,2010-09-13,9.130475014598725,autumn
New York,2010-09-14,7.269477642453043,autumn
New York,2010-09-15,16.640159238837224,autumn
New York,2010-09-16,18.449415753316792,autumn
New York,2010-09-17,15.811435946175406,autumn
New York,2010-09-18,12.515335741667501,autumn
New York,2010-09-19,24.966394973657735,autumn
New York,2010-09-20,9.311484357371604,autumn
New York,2010-09-21,9.516473789531632,autumn
New York,2010-09-22,8.299645070395208,autumn
New York,2010-09-23,13.489041435183259,autumn
New York,2010-09-24,16.876393672590588,autumn
New York,2010-09-25,15.297429397833206,autumn
New York,2010-09-26,10.038295311093025,autumn
New York,2010-09-27,16.96085302473705,autumn
New York,2010-09-28,16.25574773403267,autumn
New York,2010-09-29,12.845741995012425,autumn
New York,2010-09-30,10.46174512455422,autumn
New York,2010-10-01,20.032468580738314,autumn
New York,2010-10-02,13.16270892153122,autumn
New York,2010-10-03,12.87557525164328,autumn
New York,2010-10-04,15.94160815843387,autumn
New York,2010-10-05,7.842480831607034,autumn
New York,2010-10-06,15.91670313096923,autumn
New York,2010-10-07,20.834751604183083,autumn
New York,2010-10-08,10.263326530207898,autumn
New York,2010-10-09,10.213983201089661,autumn
New York,2010-10-10,5.476512206988549,autumn
New York,2010-10-11,12.758615501826052,autumn
New York,2010-10-12,9.283192340620333,autumn
New York,2010-10-13,19.256849913060986,autumn
New York,2010-10-14,11.003633644336976,autumn
New York,2010-10-15,13.125481540601868,autumn
New York,2010-10-16,17.04598038158318,autumn
New York,2010-10-17,6.390117203655226,autumn
New York,2010-10-18,7.070877349979899,autumn
New York,2010-10-19,12.76304372865755,autumn
New York,2010-10-20,5.6657354177236865,autumn
New York,2010-10-21,5.925187780571889,autumn
New York,2010-10-22,8.780599119670548,autumn
New York,2010-10-23,28.036283672110326,autumn
New York,2010-10-24,15.971591085173536,autumn
New York,2010-10-25,10.249490322174973,autumn
New York,2010-10-26,14.33675969551237,autumn
New York,2010-10-27,17.930495486766397,autumn
New York,2010-10-28,25.917350086875338,autumn
New York,2010-10-29,20.1654262381116,autumn
New York,2010-10-30,9.828545470660995,autumn
New York,2010-10-31,19.710444728401576,autumn
New York,2010-11-01,4.3441410120233535,autumn
New York,2010-11-02,20.016468074513007,autumn
New York,2010-11-03,14.088627522752308,autumn
New York,2010-11-04,20.04227523255979,autumn
New York,2010-11-05,8.649245520763744,autumn
New York,2010-11-06,9.055214396537453,autumn
New York,2010-11-07,20.298046788559347,autumn
New York,2010-11-08,12.84443024456841,autumn
New York,2010-11-09,13.578734803134136,autumn
New York,2010-11-10,18.950402615908622,autumn
New York,2010-11-11,20.73712381313493,autumn
New York,2010-11-12,24.203784280963326,autumn
New York,2010-11-13,10.023316855110261,autumn
New York,2010-11-14,16.63160816630819,autumn
New York,2010-11-15,6.220438963401282,autumn
New York,2010-11-16,19.902070338028906,autumn
New York,2010-11-17,21.522707318488003,autumn
New York,2010-11-18,28.606491066289138,autumn
New York,2010-11-19,21.19250021211257,autumn
New York,2010-11-20,12.395304832947067,autumn
New York,2010-11-21,10.83951106757293,autumn
New York,2010-11-22,25.229031073642552,autumn
New York,2010-11-23,15.3052605256674,autumn
New York,2010-11-24,14.484472553527192,autumn
New York,2010-11-25,19.016981018429632,autumn
New York,2010-11-26,16.36392180264677,autumn
New York,2010-11-27,27.073186642662712,autumn
New York,2010-11-28,15.271513171170621,autumn
New York,2010-11-29,10.164554543329437,autumn
New York,2010-11-30,9.990064309553691,autumn
New York,2010-12-01,3.269104247058497,winter
New York,2010-12-02,-3.920550568545917,winter
New York,2010-12-03,-7.814978941165442,winter
New York,2010-12-04,-1.1230695454386361,winter
New York,2010-12-05,-2.0035644030616204,winter
New York,2010-12-06,-3.687103548431168,winter
New York,2010-12-07,6.838722713148427,winter
New York,2010-12-08,4.244930932072445,winter
New York,2010-12-09,1.5593379791405682,winter
New York,2010-12-10,-0.7426983022896826,winter
New York,2010-12-11,-6.071560789163929,winter
New York,2010-12-12,7.645244052070622,winter
New York,2010-12-13,-0.16186629586409862,winter
New York,2010-12-14,4.082582796617562,winter
New York,2010-12-15,-0.4747904716413643,winter
New York,2010-12-16,7.132749053955434,winter
New York,2010-12-17,0.621199046247699,winter
New York,2010-12-18,-4.444389213780745,winter
New York,2010-12-19,-1.6056925145417646,winter
New York,2010-12-20,4.23658739928554,winter
New York,2010-12-21,1.6935072213580358,winter
New York,2010-12-22,4.875826165766075,winter
New York,2010-12-23,8.753676511033046,winter
New York,2010-12-24,-2.0569877430959593,winter
New York,2010-12-25,7.947906065104526,winter
New York,2010-12-26,-5.094130901496591,winter
New York,2010-12-27,-4.347130409992637,winter
New York,2010-12-28,-6.2103032165975405,winter
New York,2010-12-29,-1.2941124931832417,winter
New York,2010-12-30,11.092074378769626,winter
New York,2010-12-31,7.644052035594041,winter
New York,2011-01-01,-2.796395052258221,winter
New York,2011-01-02,-2.70389809104072,winter
New York,2011-01-03,-6.318324063988923,winter
New York,2011-01-04,-2.88042619004591,winter
New York,2011-01-05,3.6570471381563485,winter
New York,2011-01-06,-1.538715887708838,winter
New York,2011-01-07,3.048867241018435,winter
New York,2011-01-08,0.08465642135659732,winter
New York,2011-01-09,-0.9467630975546921,winter
New York,2011-01-10,-5.779148466717303,winter
New York,2011-01-11,5.884068850858243,winter
New York,2011-01-12,-2.4503112555301456,winter
New York,2011-01-13,-4.521974085250711,winter
New York,2011-01-14,-9.631565187754793,winter
New York,2011-01-15,7.188859156935225,winter
New York,2011-01-16,3.8217299828209894,winter
New York,2011-01-17,-8.919710107399421,winter
New York,2011-01-18,0.8174446269295337,winter
New York,2011-01-19,2.9563415793211028,winter
New York,2011-01-20,-6.053877500064349,winter
New York,2011-01-21,-3.925631798587962,winter
New York,2011-01-22,-3.1759176172726726,winter
New York,2011-01-23,1.6144210773739385,winter
New York,2011-01-24,-3.927442396628643,winter
New York,2011-01-25,1.0946733645193605,winter
New York,2011-01-26,3.510273511040194,winter
New York,2011-01-27,-6.714998796172347,winter
New York,2011-01-28,4.330800742831744,winter
New York,2011-01-29,5.36146598434925,winter
New York,2011-01-30,0.7955730871319011,winter
New York,2011-01-31,-5.29239731459755,winter
New York,2011-02-01,5.975794145871005,winter
New York,2011-02-02,-6.875703733526137,winter
New York,2011-02-03,-4.821500001450209,winter
New York,2011-02-04,-4.430162652842908,winter
New York,2011-02-05,13.40787845776088,winter
New York,2011-02-06,1.477424798299618,winter
New York,2011-02-07,-1.2073005065907414,winter
New York,2011-02-08,1.999383110763128,winter
New York,2011-02-09,-0.6538983910488747,winter
New York,2011-02-10,-7.167178493907564,winter
New York,2011-02-11,6.45187678766689,winter
New York,2011-02-12,2.6611528943490663,winter
New York,2011-02-13,6.853954704454783,winter
New York,2011-02-14,2.544486575711136,winter
New York,2011-02-15,-1.6874890997396093,winter
New York,2011-02-16,-3.234840310164058,winter
New York,2011-02-17,3.6314122673147513,winter
New York,2011-02-18,7.072433503308115,winter
New York,2011-02-19,-5.550868397789164,winter
New York,2011-02-20,-10.423186022914088,winter
New York,2011-02-21,1.3601993849339313,winter
New York,2011-02-22,-4.256154522875008,winter
New York,2011-02-23,0.3067546319430154,winter
New York,2011-02-24,11.057234180618707,winter
New York,2011-02-25,2.1877149019929245,winter
New York,2011-02-26,6.574315267292031,winter
New York,2011-02-27,4.87530461741287,winter
New York,2011-02-28,3.5791445441250587,winter
New York,2011-03-01,13.092956564612532,spring
New York,2011-03-02,11.81749157319743,spring
New York,2011-03-03,5.937832810790614,spring
New York,2011-03-04,1.593671936504645,spring
New York,2011-03-05,18.188476342085636,spring
New York,2011-03-06,7.557672334076092,spring
New York,2011-03-07,12.47206842354845,spring
New York,2011-03-08,3.630285589088679,spring
New York,2011-03-09,4.214521902669992,spring
New York,2011-03-10,2.6432776050180653,spring
New York,2011-03-11,21.13294489943914,spring
New York,2011-03-12,5.842669174248046,spring
New York,2011-03-13,13.254438031836518,spring
New York,2011-03-14,11.006982120055767,spring
New York,2011-03-15,13.902098413563428,spring
New York,2011-03-16,12.760266345886587,spring
New York,2011-03-17,4.495234814570851,spring
New York,2011-03-18,0.827855542211104,spring
New York,2011-03-19,9.364927591805937,spring
New York,2011-03-20,12.080838834383055,spring
New York,2011-03-21,11.73566190890155,spring
New York,2011-03-22,16.450619421091435,spring
New York,2011-03-23,16.211141492588922,spring
New York,2011-03-24,10.251320251485069,spring
New York,2011-03-25,5.2672650596648465,spring
New York,2011-03-26,2.5317174154872433,spring
New York,2011-03-27,4.189746300937523,spring
New York,2011-03-28,10.212416178959193,spring
New York,2011-03-29,9.957062774310467,spring
New York,2011-03-30,13.406292069806447,spring
New York,2011-03-31,13.800684613906391,spring
New York,2011-04-01,18.731205996595634,spring
New York,2011-04-02,14.348171343324996,spring
New York,2011-04-03,10.486595068857552,spring
New York,2011-04-04,5.118344160990111,spring
New York,2011-04-05,10.367861291571382,spring
New York,2011-04-06,19.44411220477493,spring
New York,2011-04-07,21.210675626452534,spring
New York,2011-04-08,3.1197456611212013,spring
New York,2011-04-09,18.370629977352014,spring
New York,2011-04-10,3.857042642220514,spring
New York,2011-04-11,12.219910999942226,spring
New York,2011-04-12,13.659162212716742,spring
New York,2011-04-13,11.533479659400436,spring
New York,2011-04-14,8.217481825449015,spring
New York,2011-04-15,10.926885735174146,spring
New York,2011-04-16,11.101600991829756,spring
New York,2011-04-17,6.5750818421013335,spring
New York,2011-04-18,12.238211022883064,spring
New York,2011-04-19,16.090784128422804,spring
New York,2011-04-20,12.810842876495485,spring
New York,2011-04-21,3.760741466781937,spring
New York,2011-04-22,8.248685994393242,spring
New York,2011-04-23,10.576960108665475,spring
New York,2011-04-24,11.87798258545141,spring
New York,2011-04-25,7.443973259311404,spring
New York,2011-04-26,4.0108275108842015,spring
New York,2011-04-27,15.247326945392192,spring
New York,2011-04-28,3.4147971853926755,spring
New York,2011-04-29,10.590455367210927,spring
New York,2011-04-30,8.75056983254756,spring
New York,2011-05-01,12.302029868645203,spring
New York,2011-05-02,12.787526840395898,spring
New York,2011-05-03,9.87676187701815,spring
New York,2011-05-04,6.2421608949134475,spring
New York,2011-05-05,6.5285685922047385,spring
New York,2011-05-06,4.62779588647101,spring
New York,2011-05-07,3.818727911796663,spring
New York,2011-05-08,3.168463842073532,spring
New York,2011-05-09,14.699414534076006,spring
New York,2011-05-10,2.6478658482836686,spring
New York,2011-05-11,18.976835757499398,spring
New York,2011-05-12,-0.5600733306484749,spring
New York,2011-05-13,5.991663469952774,spring
New York,2011-05-14,1.6631340295400392,spring
New York,2011-05-15,15.521089789282918,spring
New York,2011-05-16,13.201807434151846,spring
New York,2011-05-17,12.30476711497367,spring
New York,2011-05-18,5.974397509546828,spring
New York,2011-05-19,10.832009227547164,spring
New York,2011-05-20,5.872528009857199,spring
New York,2011-05-21,6.04737716614029,spring
New York,2011-05-22,2.7672007679437343,spring
New York,2011-05-23,8.533351942195475,spring
New York,2011-05-24,11.903265637583255,spring
New York,2011-05-25,6.4703614114317585,spring
New York,2011-05-26,7.758952166668279,spring
New York,2011-05-27,12.302687505998382,spring
New York,2011-05-28,6.217346579728442,spring
New York,2011-05-29,1.3006127256582385,spring
New York,2011-05-30,5.057137669145566,spring
New York,2011-05-31,5.381263801284539,spring
New York,2011-06-01,21.987398517991668,summer
New York,2011-06-02,22.906952528116463,summer
New York,2011-06-03,25.79944641487226,summer
New York,2011-06-04,36.43370483071809,summer
New York,2011-06-05,25.80814753232311,summer
New York,2011-06-06,19.59979341451349,summer
New York,2011-06-07,28.477118802256424,summer
New York,2011-06-08,23.9258213967173,summer
New York,2011-06-09,26.434592625075968,summer
New York,2011-06-10,28.22736370462353,summer
New York,2011-06-11,25.854746544710885,summer
New York,2011-06-12,26.198096193576554,summer
New York,2011-06-13,23.424453068445313,summer
New York,2011-06-14,27.460473976472404,summer
New York,2011-06-15,21.519229569148496,summer
New York,2011-06-16,21.56807116036537,summer
New York,2011-06-17,17.585323882458617,summer
New York,2011-06-18,27.1954240418326,summer
New York,2011-06-19,21.754192945818062,summer
New York,2011-06-20,26.50879933932092,summer
New York,2011-06-21,25.60201429183406,summer
New York,2011-06-22,25.80850866754276,summer
New York,2011-06-23,11.37383046694465,summer
New York,2011-06-24,25.559298004946335,summer
New York,2011-06-25,33.616302429255704,summer
New York,2011-06-26,25.458034398108598,summer
New York,2011-06-27,31.62854097348557,summer
New York,2011-06-28,15.765089621086798,summer
New York,2011-06-29,22.728453754240082,summer
New York,2011-06-30,29.42921472607155,summer
New York,2011-07-01,19.84870142314869,summer
New York,2011-07-02,26.689133256730152,summer
New York,2011-07-03,25.165586184474982,summer
New York,2011-07-04,33.074275677654754,summer
New York,2011-07-05,21.566341316377148,summer
New York,2011-07-06,18.773940867107903,summer
New York,2011-07-07,22.930472157039517,summer
New York,2011-07-08,23.936353416723275,summer
New York,2011-07-09,27.317997801926282,summer
New York,2011-07-10,23.085405942265833,summer
New York,2011-07-11,24.982544466497735,summer
New York,2011-07-12,33.52525495368719,summer
New York,2011-07-13,27.494572106603787,summer
New York,2011-07-14,24.162717542672898,summer
New York,2011-07-15,25.965884505160385,summer
New York,2011-07-16,32.15422082668447,summer
New York,2011-07-17,16.831597819277256,summer
New York,2011-07-18,28.05739297987716,summer
New York,2011-07-19,22.607047020463362,summer
New York,2011-07-20,23.752602227696244,summer
New York,2011-07-21,22.356874457773277,summer
New York,2011-07-22,26.469372376682188,summer
New York,2011-07-23,19.45492778420011,summer
New York,2011-07-24,20.833720460556854,summer
New York,2011-07-25,20.733927891260905,summer
New York,2011-07-26,26.119426057230985,summer
New York,2011-07-27,30.096259865536762,summer
New York,2011-07-28,25.23612189379986,summer
New York,2011-07-29,27.542665996604175,summer
New York,2011-07-30,25.73387756727416,summer
New York,2011-07-31,23.045511507647994,summer
New York,2011-08-01,31.347995227214756,summer
New York,2011-08-02,27.502282332165134,summer
New York,2011-08-03,25.75233174720127,summer
New York,2011-08-04,23.01944845533742,summer
New York,2011-08-05,17.37318853895239,summer
New York,2011-08-06,28.98585967746676,summer
New York,2011-08-07,20.210005782233,summer
New York,2011-08-08,28.924379779541372,summer
New York,2011-08-09,24.67236326921481,summer
New York,2011-08-10,27.110656474315242,summer
New York,2011-08-11,31.287479226230385,summer
New York,2011-08-12,23.139892793066206,summer
New York,2011-08-13,34.87945468419526,summer
New York,2011-08-14,22.31116128747527,summer
New York,2011-08-15,25.352217997373696,summer
New York,2011-08-16,28.12059626506494,summer
New York,2011-08-17,19.09884538020423,summer
New York,2011-08-18,21.813444790572884,summer
New York,2011-08-19,20.122984391693386,summer
New York,2011-08-20,33.37540379489897,summer
New York,2011-08-21,24.875186401420528,summer
New York,2011-08-22,23.63125788440562,summer
New York,2011-08-23,26.912316250222137,summer
New York,2011-08-24,20.877727290510894,summer
New York,2011-08-25,24.599258007066915,summer
New York,2011-08-26,18.092944287786175,summer
New York,2011-08-27,28.12089909854543,summer
New York,2011-08-28,31.663453881896466,summer
New York,2011-08-29,23.362742174037443,summer
New York,2011-08-30,16.80447850238419,summer
New York,2011-08-31,28.9996160573403,summer
New York,2011-09-01,19.712670626567007,autumn
New York,2011-09-02,7.145779284433772,autumn
New York,2011-09-03,15.31778196770263,autumn
New York,2011-09-04,13.696234137154576,autumn
New York,2011-09-05,11.926101875767525,autumn
New York,2011-09-06,19.296528370099473,autumn
New York,2011-09-07,12.294930022468026,autumn
New York,2011-09-08,27.79342026500252,autumn
New York,2011-09-09,13.306568804853786,autumn
New York,2011-09-10,17.137924733249044,autumn
New York,2011-09-11,13.128520461938429,autumn
New York,2011-09-12,17.804256523389515,autumn
New York,2011-09-13,13.426672309065664,autumn
New York,2011-09-14,11.532901709643989,autumn
New York,2011-09-15,9.640374768694874,autumn
New York,2011-09-16,14.843553638280426,autumn
New York,2011-09-17,14.096630842070116,autumn
New York,2011-09-18,16.770263072484255,autumn
New York,2011-09-19,17.102451174631703,autumn
New York,2011-09-20,17.666279019561237,autumn
New York,2011-09-21,18.627577015602352,autumn
New York,2011-09-22,10.967293044174294,autumn
New York,2011-09-23,11.2892307173191,autumn
New York,2011-09-24,20.012660278370387,autumn
New York,2011-09-25,10.292841875620123,autumn
New York,2011-09-26,26.24100939122056,autumn
New York,2011-09-27,21.78667553948106,autumn
New York,2011-09-28,14.585569216913871,autumn
New York,2011-09-29,18.37286709003532,autumn
New York,2011-09-30,12.923813456244059,autumn
New York,2011-10-01,12.19422242563866,autumn
New York,2011-10-02,15.207328168101583,autumn
New York,2011-10-03,21.303146625064596,autumn
New York,2011-10-04,13.312296773804166,autumn
New York,2011-10-05,0.4588422758912536,autumn
New York,2011-10-06,18.483510492844317,autumn
New York,2011-10-07,8.689510909654071,autumn
New York,2011-10-08,3.4524051767498563,autumn
New York,2011-10-09,7.584667205962928,autumn
New York,2011-10-10,2.278878365228799,autumn
New York,2011-10-11,12.251920454769358,autumn
New York,2011-10-12,19.367959482597048,autumn
New York,2011-10-13,19.334192343624196,autumn
